"gene","lfc_bcg","padj_bcg","lfc_med","padj_med","sig_bcg","sig_media","opp_sign","bcg_specific","set","timepoint"
"RPL3",-0.575362605016024,0.604015435811155,-0.367330039063016,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"DNMT1",0.373904478351004,0.604015435811155,0.0628578589871965,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"MDGA2",-2.06859997333358,0.604015435811155,0.863846619700266,0.999615528159732,FALSE,FALSE,TRUE,FALSE,"gdT","week44"
"RCAN2",1.83823689430662,0.604015435811155,0.177663884992866,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"NPSR1-AS1",-2.34681246692396,0.604015435811155,1.37964623563814,0.999615528159732,FALSE,FALSE,TRUE,FALSE,"gdT","week44"
"KIZ-AS1",-0.762074095641013,0.604015435811155,-0.628607317305773,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"PLPPR5-AS1",-3.41589529909427,0.604015435811155,-0.0739403570113347,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"DENND3",0.964074787680514,0.608064607256535,0.666771689226967,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"PLEK",1.65279848907675,0.608064607256535,0.986146867160685,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"IFI6",1.60619151603879,0.608064607256535,0.692583536535969,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"IL17REL",-1.85289923498544,0.608064607256535,-0.820340793963642,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"RPLP1",-0.72381359312992,0.620086546106691,-0.66128974304771,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"PLSCR2",1.86736156061714,0.625022506734608,0.683152411300849,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"TEC",-0.868815829093539,0.626612682875367,-0.13830091979379,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"DDX60",1.01204312042884,0.626612682875367,0.762345629158879,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"VPS37B",0.852789425924803,0.626612682875367,0.425182556406578,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"ZNF540",-0.941000960008664,0.626612682875367,0.167759761386195,0.999615528159732,FALSE,FALSE,TRUE,FALSE,"gdT","week44"
"ENSG00000272369",-0.787302968450689,0.626612682875367,-0.167673431749946,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"ENSG00000286084",1.80998548220748,0.626612682875367,0.760744171758875,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"RPL37A",-0.618684906434885,0.636611363716641,-0.491468476987525,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"PARP12",0.781189831862669,0.665227683990661,0.440485666419674,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"LAG3",1.63059853245089,0.665227683990661,0.867953514755658,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"KCNH8",-1.79293875956545,0.665227683990661,-0.50741006143979,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"CRYBG2",-2.20243215378159,0.686969706483704,0.779593700052328,0.999615528159732,FALSE,FALSE,TRUE,FALSE,"gdT","week44"
"KLHL42",0.654454723022516,0.692183444698684,0.244381835173251,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"SLC7A5",1.04097022008107,0.692183444698684,0.384654090840318,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"RPL21",-0.714805408227381,0.692183444698684,-0.58219865302478,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
"MYO10",3.29993327466614,0.692183444698684,0.364887286746092,0.999615528159732,FALSE,FALSE,FALSE,FALSE,"gdT","week44"
