"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","set","timepoint","stim","n_pos","n_neg"
"GNPTAB",76.7962899830691,0.56945175291524,0.249172216671296,2.28537419027921,0.0222908960601524,0.685146845182362,"DC","week12","media_treated",5,4
"ATAD2",14.575495142073,1.00237921018376,0.439486435923173,2.2807966941646,0.0225604801018056,0.685146845182362,"DC","week12","media_treated",5,4
"MDM4",124.097732721976,0.421222698460379,0.184439753718003,2.28379560246216,0.0223835462452709,0.685146845182362,"DC","week12","media_treated",5,4
"SRPK1",65.6584287113511,0.57298742608136,0.251538352592344,2.27793264993658,0.0227305906310676,0.687916069237449,"DC","week12","media_treated",5,4
"STX11",40.658762135617,-0.656637471921974,0.289196510356211,-2.27055807524501,0.023173743872431,0.690286794984841,"DC","week12","media_treated",5,4
"UBAP2",76.0093340320999,0.460266728760004,0.202821241885012,2.26932211085143,0.0232487448935586,0.690286794984841,"DC","week12","media_treated",5,4
"MYO1D",22.5798004152103,0.875686630671034,0.385304019925531,2.27271605118545,0.0230432967466971,0.690286794984841,"DC","week12","media_treated",5,4
"ENSG00000229321",12.5642037086067,-1.33779464728594,0.588484284253167,-2.27328865542044,0.0230087907321369,0.690286794984841,"DC","week12","media_treated",5,4
"ENSG00000232855",16.6588955094808,-0.878211568781793,0.38656922086365,-2.271809345865,0.0230980281369564,0.690286794984841,"DC","week12","media_treated",5,4
"LINC00926",17.2602146908707,-1.34910345962697,0.594648645343564,-2.26874049102981,0.0232841117170197,0.690286794984841,"DC","week12","media_treated",5,4
"ENSG00000111788",9.94325176431259,-1.51611796165664,0.668844683482052,-2.26677134333135,0.0234041975731198,0.691494867956989,"DC","week12","media_treated",5,4
"ENSG00000257275",10.3284562111712,2.63838774791752,1.16716423922169,2.2605111253896,0.0237895467365047,0.700505707281671,"DC","week12","media_treated",5,4
"ANO6",168.188761965,-0.474304071155741,0.210248614012009,-2.2559200848223,0.0240756364280946,0.706542919553106,"DC","week12","media_treated",5,4
"SLC22A23",40.6010789483468,-1.65037641198028,0.733462056618237,-2.25011832185246,0.0244414353210184,0.712480101197311,"DC","week12","media_treated",5,4
